contig_id,proteins
Klebsiella phage vB_KpnP_IME321,49
Klebsiella phage vB_KpnP_KpV289,51
Klebsiella phage vB_KpnP_KpV48,57
Klebsiella phage vB_KpnP_KpV74,56
Klebsiella phage vB_KpnP_KpV763,49
Klebsiella phage vB_KpnP_KpV766,50
Klebsiella phage vB_KpnP_KpV767,52
Klebsiella phage vB_KpnP_P184,101
Klebsiella phage vB_KpnP_PRA33,52
Klebsiella phage vB_KpnP_SU503,54
Klebsiella phage vB_KpnP_SU552A,54
Klebsiella phage vB_KpnS_15-38_KLPPOU149,77
Klebsiella phage vB_KpnS_Alina,83
Klebsiella phage vB_KpnS_Call,82
Klebsiella phage vB_KpnS_Domnhall,90
Klebsiella phage vB_KpnS_FZ10,42
Klebsiella phage vB_KpnS_IME279,59
Klebsiella phage vB_KpnS_IMGroot,88
Klebsiella phage vB_KpnS_KpV522,79
Klebsiella phage vB_KpnS_SegesCirculi,80
Klebsiella phage vB_Kpn_F48,283
Klebsiella phage vB_Kpn_IME260,149
Klebsiella phage vB_Kpns_ZX4,72
Klebsiella virus 0507KN21,154
Klebsiella virus KP32,170
Klebsiella virus KpS8,261
Klebsiella virus KpV2811,78
Klebsiella virus UPM 2146,214
Kluyvera phage Kvp1,47
Lactobacillus phage 3-521,155
Lactobacillus phage 521B,188
Lactobacillus phage A2,62
Lactobacillus phage ATCC 8014-B2,127
Lactobacillus phage BH1,57
Lactobacillus phage Bacchae,180
Lactobacillus phage Bromius,172
Lactobacillus phage CL1,62
Lactobacillus phage CL2,60
Lactobacillus phage Iacchus,170
Lactobacillus phage J-1,63
Lactobacillus phage JCL1032,77
Lactobacillus phage KC5a,61
Lactobacillus phage LBR48,86
Lactobacillus phage LF1,57
Lactobacillus phage LJ,65
Lactobacillus phage LL-H,51
Lactobacillus phage Lb,61
Lactobacillus phage Lc-Nu,51
Lactobacillus phage Ld17,50
Lactobacillus phage Ld25A,51
Lactobacillus phage Ld3,49
Lactobacillus phage Ldl1,79
Lactobacillus phage Lenus,131
Lactobacillus phage LfeInf,126
Lactobacillus phage LfeSau,50
Lactobacillus phage Lpa804,105
Lactobacillus phage LpeD,100
Lactobacillus phage Lrm1,54
Lactobacillus phage Lv-1,47
Lactobacillus phage Maenad,109
Lactobacillus phage Nyseid,125
Lactobacillus phage P1,86
Lactobacillus phage PL-1,59
Lactobacillus phage PLE2,51
Lactobacillus phage PLE3,60
Lactobacillus phage SA-C12,121
Lactobacillus phage SAC12B,191
Lactobacillus phage Satyr,111
Lactobacillus phage Semele,177
Lactobacillus phage Sha1,58
Lactobacillus phage T25,50
Lactobacillus phage ViSo-2018a,87
Lactobacillus phage iA2,50
Lactobacillus phage iLp1308,50
Lactobacillus phage iLp84,60
Lactobacillus phage phi jlb1,54
Lactobacillus phage phiAQ113,56
Lactobacillus phage phiAT3,55
Lactobacillus phage phiJB,46
Lactobacillus phage phiLdb,59
Lactobacillus phage phiPYB5,46
Lactobacillus phage phiadh,63
Lactobacillus phage phig1e,60
Lactobacillus prophage Lj771,56
Lactobacillus prophage Lj928,50
Lactobacillus prophage Lj965,46
Lactobacillus virus ATCC8014,60
Lactobacillus virus LLKu,51
Lactobacillus virus LP65,165
Lactobacillus virus Lb338-1,199
Lactobacillus virus c5,50
Lactobacillus virus phiJL1,46
Lactococcus lactis phage P475,57
Lactococcus lactis phage p272,61
Lactococcus phage 05601,59
Lactococcus phage 05802,38
Lactococcus phage 10W18,59
Lactococcus phage 1358,43
Lactococcus phage 13W11L,53
Lactococcus phage 16802,47
Lactococcus phage 16W23,56
Lactococcus phage 1706,76
Lactococcus phage 20R03M,33
Lactococcus phage 28201,51
Lactococcus phage 30804,56
Lactococcus phage 340,58
Lactococcus phage 37201,52
Lactococcus phage 37203,38
Lactococcus phage 38503,54
Lactococcus phage 38507,60
Lactococcus phage 3R16S,57
Lactococcus phage 50101,51
Lactococcus phage 50102,38
Lactococcus phage 50504,37
Lactococcus phage 50902,47
Lactococcus phage 51701,55
Lactococcus phage 5171F,37
Lactococcus phage 56003,61
Lactococcus phage 56301,57
Lactococcus phage 57001,48
Lactococcus phage 62402,37
Lactococcus phage 62403,37
Lactococcus phage 62503,50
Lactococcus phage 62601,53
Lactococcus phage 62605,53
Lactococcus phage 62606,37
Lactococcus phage 63301,48
Lactococcus phage 63302,50
Lactococcus phage 66901,46
Lactococcus phage 79201,53
Lactococcus phage 88605,54
Lactococcus phage 8V08,54
Lactococcus phage 936,49
Lactococcus phage 936 group phage Phi109,54
Lactococcus phage 936 group phage Phi155,55
Lactococcus phage 936 group phage Phi19.3,52
Lactococcus phage 936 group phage Phi4.2,59
Lactococcus phage 936 group phage Phi44,52
Lactococcus phage 936 group phage Phi5.12,53
Lactococcus phage 936 group phage Phi91127,58
Lactococcus phage 936 group phage PhiA.16,49
Lactococcus phage 936 group phage PhiB1127,53
Lactococcus phage 936 group phage PhiE1127,60
Lactococcus phage 936 group phage PhiF0139,57
Lactococcus phage 936 group phage PhiJF1,58
Lactococcus phage 936 group phage PhiL.18,55
Lactococcus phage 936 group phage PhiL.6,59
Lactococcus phage 936 group phage PhiLj,49
Lactococcus phage 936 group phage PhiM1127,59
Lactococcus phage 936 group phage PhiS0139,53
Lactococcus phage 949,154
Lactococcus phage 96401,54
Lactococcus phage 96403,47
Lactococcus phage 96603,50
Lactococcus phage 98201,52
Lactococcus phage AM1,178
Lactococcus phage AM4,194
Lactococcus phage AM6,90
Lactococcus phage BK5-T,63
Lactococcus phage BM13,55
Lactococcus phage CHPC1020,36
Lactococcus phage CHPC116,37
Lactococcus phage CHPC1170,40
Lactococcus phage CHPC1182,34
Lactococcus phage CHPC1183,40
Lactococcus phage CHPC122,41
Lactococcus phage CHPC1242,35
Lactococcus phage CHPC129,55
Lactococcus phage CHPC361,55
Lactococcus phage CHPC362,45
Lactococcus phage CHPC52,54
Lactococcus phage CHPC781,56
Lactococcus phage CHPC958,62
Lactococcus phage CHPC959,59
Lactococcus phage CHPC964,56
Lactococcus phage CHPC965,47
Lactococcus phage CHPC966,37
Lactococcus phage CHPC967,41
Lactococcus phage CHPC971,73
Lactococcus phage CHPC972,40
Lactococcus phage CaseusJM1,51
Lactococcus phage D4410,40
Lactococcus phage D4412,40
Lactococcus phage GE1,48
Lactococcus phage LP0209,53
Lactococcus phage LP0903,54
Lactococcus phage LP1502a,52
Lactococcus phage LP8511,52
Lactococcus phage LP9207,54
Lactococcus phage LP9404,54
Lactococcus phage LP9609,55
Lactococcus phage LP9903,54
Lactococcus phage LP9908,53
Lactococcus phage LW31,85
Lactococcus phage LW81,178
Lactococcus phage M5938,38
Lactococcus phage M6162,38
Lactococcus phage M6165,37
Lactococcus phage MP1,55
Lactococcus phage MV10L,58
Lactococcus phage P078,78
Lactococcus phage P087,88
Lactococcus phage P092,76
Lactococcus phage P1045,52
Lactococcus phage P1048,167
Lactococcus phage P118,80
Lactococcus phage P1532,46
Lactococcus phage P162,82
Lactococcus phage P335 sensu lato,49
Lactococcus phage P4565,55
Lactococcus phage P596,81
Lactococcus phage P656,47
Lactococcus phage P680,49
Lactococcus phage PC_B1,36
Lactococcus phage PC_S1,36
Lactococcus phage PLgT-1,66
Lactococcus phage PLgW-1,56
Lactococcus phage Q33,50
Lactococcus phage Q54,47
Lactococcus phage R31,51
Lactococcus phage TP901-1,56
Lactococcus phage Tuc2009,56
Lactococcus phage WP-2,24
Lactococcus phage WRP3,178
Lactococcus phage asccphi28,28
Lactococcus phage bIL285,62
Lactococcus phage bIL286,61
Lactococcus phage bIL309,56
Lactococcus phage bIL310,29
Lactococcus phage bIL311,22
Lactococcus phage bIL312,27
Lactococcus phage fd13,53
Lactococcus phage i0139,52
Lactococcus phage jm2,59
Lactococcus phage jm3,52
Lactococcus phage phi145,55
Lactococcus phage phi15,55
Lactococcus phage phi7,57
Lactococcus phage phiL47,189
Lactococcus phage phiLC3,51
Lactococcus phage phiQ1,86
Lactococcus phage r1t,50
Lactococcus phage ul36,61
Lactococcus phage vB_LLc_bIBB14,37
Lactococcus phage vB_LacS_15,34
Lactococcus phage vB_Llc_bIBB12,36
Lactococcus phage vB_Llc_bIBB5g1,55
Lactococcus phage vB_Llc_bIBB94p4,38
Lactococcus phage vB_Llc_bIBBA3,39
Lactococcus phage vB_Llc_bIBBAm4,38
Lactococcus phage vB_Llc_bIBBE1,37
Lactococcus phage vB_Llc_bIBBF12,55
Lactococcus phage vB_Llc_bIBBp6/4,39
Lactococcus virus 712,55
Lactococcus virus ASCC191,59
Lactococcus virus ASCC273,58
Lactococcus virus ASCC281,57
Lactococcus virus ASCC465,56
Lactococcus virus ASCC532,55
Lactococcus virus Bibb29,54
Lactococcus virus CB13,55
Lactococcus virus CB14,52
Lactococcus virus CB19,51
Lactococcus virus CB20,51
Lactococcus virus KSY1,130
Lactococcus virus P008,58
Lactococcus virus P2,49
Lactococcus virus Sl4,52
Lactococcus virus bIL170,64
Lactococcus virus bIL67,37
Lactococcus virus c2,39
Lactococcus virus jj50,49
Lactococcus virus sk1,56
Leclercia phage 10164-302,46
Lelliottia phage phD2B,49
Lentibacter virus ICBM1,58
Lentibacter virus vB_LenP_ICBM2,55
Leptospira phage LE1,81
Leptospira phage LE3,83
Leptospira phage LE4,81
Leuconostoc phage 1-A4,50
Leuconostoc phage LDG,40
Leuconostoc phage LN03,39
Leuconostoc phage LN04,39
Leuconostoc phage LN25,41
Leuconostoc phage LN34,41
Leuconostoc phage Lmd1,40
Leuconostoc phage Ln-7,47
Leuconostoc phage Ln-8,45
Leuconostoc phage Ln-9,48
Leuconostoc phage P793,38
Leuconostoc phage P965,38
Leuconostoc phage phiLN12,41
Leuconostoc phage phiLN6B,39
Leuconostoc phage phiLNTR2,42
Leuconostoc phage phiLNTR3,41
Leuconostoc phage phiMH1,65
Liberibacter phage SC1,40
Liberibacter phage SC2,47
Listeria phage A006,64
Listeria phage A118,72
Listeria phage A500,63
Listeria phage B025,66
Listeria phage B054,80
Listeria phage LMSP-25,187
Listeria phage LMTA-148,177
Listeria phage LMTA-34,187
Listeria phage LMTA-57,196
Listeria phage LMTA-94,189
Listeria phage LP-026,114
Listeria phage LP-030-2,69
Listeria phage LP-030-3,73
Listeria phage LP-037,114
Listeria phage LP-048,177
Listeria phage LP-064,188
Listeria phage LP-083-2,189
Listeria phage LP-101,70
Listeria phage LP-110,113
Listeria phage LP-114,116
Listeria phage LP-124,188
Listeria phage LP-125,189
Listeria phage LP-HM00113468,54
Listeria phage List-36,174
Listeria phage P35,56
Listeria phage P40,62
Listeria phage P70,119
Listeria phage PSA,59
Listeria phage WIL-1,38
Listeria phage vB_LmoM_AG20,178
Listeria phage vB_LmoS_188,60
Listeria phage vB_LmoS_293,72
Listeria virus A511,192
Listeria virus P100,174
Listonella phage phiHSIC,47
Loktanella phage pCB2051-A,76
Mannheimia phage vB_MhM_1127AP1,52
Mannheimia phage vB_MhM_3927AP2,50
Mannheimia phage vB_MhM_587AP1,51
Mannheimia phage vB_MhS_1152AP2,79
Mannheimia phage vB_MhS_535AP2,79
Mannheimia phage vB_MhS_587AP2,77
Mannheimia virus PHL101,49
Marinomonas phage CB5A,54
Marinomonas phage CPP1m,50
Marinomonas phage P12026,54
Mesorhizobium phage vB_MloP_Lo5R7ANS,64
Metallosphaera turreted icosahedral virus,21
Methanobacterium phage psiM2,32
Methanothermobacter phage psiM100,35
Microbacterium phage Akoni,55
Microbacterium phage Alex44,55
Microbacterium phage Appa,65
Microbacterium phage Araxxi,50
Microbacterium phage Arete,49
Microbacterium phage Armstrong,68
Microbacterium phage Azizam,25
Microbacterium phage BonaeVitae,26
Microbacterium phage Bri160,25
Microbacterium phage Burro,49
Microbacterium phage Dismas,66
Microbacterium phage Eden,69
Microbacterium phage Efeko,28
Microbacterium phage Eleri,63
Microbacterium phage Fireman,96
Microbacterium phage Golden,58
Microbacterium phage Goodman,62
Microbacterium phage Hamlet,63
Microbacterium phage Hendrix,155
Microbacterium phage Hyperion,104
Microbacterium phage Ilzat,62
Microbacterium phage KaiHaiDragon,92
Microbacterium phage Kaijohn,26
Microbacterium phage Koji,56
Microbacterium phage Krampus,83
Microbacterium phage McGalleon,63
Microbacterium phage MementoMori,96
Microbacterium phage Metamorphoo,93
Microbacterium phage Min1,77
Microbacterium phage MonChoix,63
Microbacterium phage Neferthena,62
Microbacterium phage Nobel,25
Microbacterium phage Noelani,25
Microbacterium phage OneinaGillian,103
Microbacterium phage PaoPu,25
Microbacterium phage Paschalis,91
Microbacterium phage Phedro,55
Microbacterium phage Pikmin,59
Microbacterium phage PoRanda,25
Microbacterium phage Quaker,25
Microbacterium phage Quhwah,95
Microbacterium phage RobsFeet,99
Microbacterium phage Scamander,25
Microbacterium phage Schubert,55
Microbacterium phage Squash,108
Microbacterium phage Teagan,63
Microbacterium phage TinyTimothy,53
Microbacterium phage Zeta1847,75
Microbacterium phage vB_MoxS-ISF9,120
Microcystis phage MaMV-DC,170
Microcystis virus Ma-LMM01,184
Microviridae IME-16,7
Morganella phage MmP1,49
Morganella phage vB_MmoM_MP1,271
Morganella phage vB_MmoP_MP2,55
Mycobacterium Phage Niklas,97
Mycobacterium phage 20ES,96
Mycobacterium phage 32HC,86
Mycobacterium phage 39HC,100
Mycobacterium phage 40AC,90
Mycobacterium phage AFIS,88
Mycobacterium phage Abrogate,91
Mycobacterium phage Acme,91
Mycobacterium phage Adahisdi,84
Mycobacterium phage Adawi,98
Mycobacterium phage Adephagia,94
Mycobacterium phage Adonis,95
Mycobacterium phage Adzzy,96
Mycobacterium phage Aeneas,99
Mycobacterium phage Aggie,67
Mycobacterium phage Ajay,84
Mycobacterium phage Akoma,104
Mycobacterium phage Alexphander,104
Mycobacterium phage Alice,222
Mycobacterium phage AlishaPH,88
Mycobacterium phage Alsfro,98
Mycobacterium phage Alvin,86
Mycobacterium phage Amelie,77
Mycobacterium phage Amgine,97
Mycobacterium phage Aminay,105
Mycobacterium phage Amohnition,94
Mycobacterium phage Andies,65
Mycobacterium phage Angel,61
Mycobacterium phage Anglerfish,93
Mycobacterium phage AnnaL29,96
Mycobacterium phage Anselm,98
Mycobacterium phage Anthony,89
Mycobacterium phage Antsirabe,66
Mycobacterium phage Anubis,93
Mycobacterium phage Apizium,100
Mycobacterium phage Apocalypse,98
Mycobacterium phage ArcherNM,91
Mycobacterium phage ArcherS7,237
Mycobacterium phage Archetta,75
Mycobacterium phage Archie,128
Mycobacterium phage ArcusAngelus,103
Mycobacterium phage Arib1,78
Mycobacterium phage Ariel,245
Mycobacterium phage Arlo,96
Mycobacterium phage Artemis2UCLA,102
Mycobacterium phage Astraea,232
Mycobacterium phage Atcoo,78
Mycobacterium phage Athena,105
Mycobacterium phage Atkinbua,98
Mycobacterium phage Avocado,68
Mycobacterium phage Aziz,150
Mycobacterium phage BK1,85
Mycobacterium phage BTCU-1,73
Mycobacterium phage BabyRay,92
Mycobacterium phage BaconJack,97
Mycobacterium phage Bactobuster,87
Mycobacterium phage Badfish,102
Mycobacterium phage Baee,96
Mycobacterium phage Bane1,94
Mycobacterium phage Barnyard,109
Mycobacterium phage BarrelRoll,95
Mycobacterium phage Barriga,101
Mycobacterium phage Bartholomew,77
Mycobacterium phage Batiatus,105
Mycobacterium phage Beezoo,99
Mycobacterium phage Bella96,97
Mycobacterium phage BellusTerra,89
Mycobacterium phage Benvolio,95
Mycobacterium phage Bernal13,60
Mycobacterium phage Bernardo,100
Mycobacterium phage Big3,91
Mycobacterium phage BigNuz,82
Mycobacterium phage BigPaolini,85
Mycobacterium phage Bigswole,237
Mycobacterium phage Bipolar,106
Mycobacterium phage Bipper,135
Mycobacterium phage Bircsak,91
Mycobacterium phage BirdsNest,105
Mycobacterium phage Blexus,101
Mycobacterium phage Blinn1,97
Mycobacterium phage Blue,84
Mycobacterium phage Blue7,103
Mycobacterium phage Bluefalcon,82
Mycobacterium phage Bob3,94
Mycobacterium phage BobaPhett,108
Mycobacterium phage Bobi,107
Mycobacterium phage BodEinwohner17,116
Mycobacterium phage Bones,89
Mycobacterium phage Bongo,132
Mycobacterium phage Breeniome,236
Mycobacterium phage Brocalys,96
Mycobacterium phage Bromden,118
Mycobacterium phage BrownCNA,97
Mycobacterium phage Bruin,141
Mycobacterium phage Brusacoram,78
Mycobacterium phage Bryler,92
Mycobacterium phage Bubbles123,100
Mycobacterium phage Bugsy,84
Mycobacterium phage Burwell21,100
Mycobacterium phage Butters,66
Mycobacterium phage BuzzLyseyear,110
Mycobacterium phage Bxz1,225
Mycobacterium phage ByChance,95
Mycobacterium phage Byougenkin,101
Mycobacterium phage CASbig,97
Mycobacterium phage CELFI,122
Mycobacterium phage CRB1,94
Mycobacterium phage CRB2,96
Mycobacterium phage Cabrinians,101
Mycobacterium phage Cali,222
Mycobacterium phage Cambiare,67
Mycobacterium phage Camperdownii,87
Mycobacterium phage Cane17,223
Mycobacterium phage CaptainTrips,107
Mycobacterium phage Carcharodon,71
Mycobacterium phage Catalina,101
Mycobacterium phage Catdawg,128
Mycobacterium phage Catera,218
Mycobacterium phage Centaur,97
Mycobacterium phage Cerasum,102
Mycobacterium phage Cerulean,92
Mycobacterium phage Chadwick,88
Mycobacterium phage Charlie,68
Mycobacterium phage CharlieB,232
Mycobacterium phage Cheetobro,92
Mycobacterium phage Chris,100
Mycobacterium phage ChrisnMich,100
Mycobacterium phage Chuckly,102
Mycobacterium phage Chy4,73
Mycobacterium phage Chy5,88
Mycobacterium phage CicholasNage,118
Mycobacterium phage Cindaradix,84
Mycobacterium phage Cintron,90
Mycobacterium phage Clifton,96
Mycobacterium phage CloudWang3,103
Mycobacterium phage Coco12,104
Mycobacterium phage Colbert,100
Mycobacterium phage Collard,94
Mycobacterium phage ConceptII,97
Mycobacterium phage Conspiracy,86
Mycobacterium phage Contagion,140
Mycobacterium phage Cooper,99
Mycobacterium phage Cornie,101
Mycobacterium phage Cornucopia,105
Mycobacterium phage Corvo,94
Mycobacterium phage Crispicous1,89
Mycobacterium phage Crossroads,133
Mycobacterium phage Cuke,127
Mycobacterium phage Curiosium,103
Mycobacterium phage DD5,87
Mycobacterium phage DRBy19,104
Mycobacterium phage DS6A,97
Mycobacterium phage DaWorst,103
Mycobacterium phage Daenerys,102
Mycobacterium phage Damien,93
Mycobacterium phage Dandelion,238
Mycobacterium phage Dante,105
Mycobacterium phage DarthP,94
Mycobacterium phage DarthPhader,91
Mycobacterium phage Demsculpinboyz,117
Mycobacterium phage DillTech15,111
Mycobacterium phage DirkDirk,110
Mycobacterium phage Donkeykong,110
Mycobacterium phage Donovan,78
Mycobacterium phage Dori,94
Mycobacterium phage Doug,99
Mycobacterium phage DrDrey,144
Mycobacterium phage DrLupo,110
Mycobacterium phage Dreamboat,94
Mycobacterium phage DroogsArmy,83
Mycobacterium phage Dulcie,94
Mycobacterium phage Dumbo,147
Mycobacterium phage Dusk,142
Mycobacterium phage Dylan,121
Mycobacterium phage DyoEdafos,142
Mycobacterium phage ET08,218
Mycobacterium phage EagleEye,95
Mycobacterium phage Echild,100
Mycobacterium phage Edtherson,91
Mycobacterium phage Eish,109
Mycobacterium phage Ekdilam,92
Mycobacterium phage EleanorGeorge,108
Mycobacterium phage Ellie,96
Mycobacterium phage Emma,109
Mycobacterium phage Empress,104
Mycobacterium phage Enby,107
Mycobacterium phage Enkosi,79
Mycobacterium phage Eponine,96
Mycobacterium phage Equemioh13,96
Mycobacterium phage Eremos,99
Mycobacterium phage Estave1,112
Mycobacterium phage Estes,151
Mycobacterium phage EvilGenius,93
Mycobacterium phage FF47,73
Mycobacterium phage Fajezeel,90
Mycobacterium phage Fameo,94
Mycobacterium phage Fancypants,110
Mycobacterium phage Filuzino,105
Mycobacterium phage Findley,94
Mycobacterium phage Finemlucis,131
Mycobacterium phage Firehouse51,98
Mycobacterium phage First,95
Mycobacterium phage FirstPlacePfu,82
Mycobacterium phage Fishburne,77
Mycobacterium phage FlagStaff,65
Mycobacterium phage Flathead,108
Mycobacterium phage Florinda,117
Mycobacterium phage Fortunato,94
Mycobacterium phage Fowlmouth,120
Mycobacterium phage Frankie,103
Mycobacterium phage Fredward,103
Mycobacterium phage Fulbright,70
Mycobacterium phage Gadjet,102
Mycobacterium phage GageAP,91
Mycobacterium phage Gaia,179
Mycobacterium phage Gail,101
Mycobacterium phage Galactic,109
Mycobacterium phage Gandalph,104
Mycobacterium phage Gardann,126
Mycobacterium phage Gengar,95
Mycobacterium phage Georgie2,96
Mycobacterium phage Geralt,97
Mycobacterium phage Giles,78
Mycobacterium phage Girr,102
Mycobacterium phage Gizmo,241
Mycobacterium phage Godines,91
Mycobacterium phage Goku,143
Mycobacterium phage Gompeii16,91
Mycobacterium phage Gorge,103
Mycobacterium phage Graduation,97
Mycobacterium phage GreaseLightnin,80
Mycobacterium phage Grizzly,62
Mycobacterium phage Gumball,88
Mycobacterium phage GuuelaD,129
Mycobacterium phage HC,78
Mycobacterium phage HINdeR,84
Mycobacterium phage Hades,102
Mycobacterium phage Hamulus,105
Mycobacterium phage HanShotFirst,91
Mycobacterium phage Harley,107
Mycobacterium phage HarryOW,94
Mycobacterium phage Hawkeye,104
Mycobacterium phage Heath,91
Mycobacterium phage Heffalump,92
Mycobacterium phage Hegedechwinu,112
Mycobacterium phage Henu3,86
Mycobacterium phage Henu3 PeY-2017,95
Mycobacterium phage Hlubikazi,102
Mycobacterium phage Hosp,97
Mycobacterium phage HufflyPuff,146
Mycobacterium phage Hurricane,98
Mycobacterium phage HyRo,224
Mycobacterium phage ICleared,88
Mycobacterium phage ILeeKay,91
Mycobacterium phage Ichabod,95
Mycobacterium phage Imvubu,102
Mycobacterium phage Indlulamithi,111
Mycobacterium phage Inventum,102
Mycobacterium phage Iracema64,88
Mycobacterium phage IronMan,91
Mycobacterium phage JAMaL,98
Mycobacterium phage Jabbawokkie,106
Mycobacterium phage JacAttac,102
Mycobacterium phage JackSparrow,93
Mycobacterium phage Jamie19,65
Mycobacterium phage Jebeks,75
Mycobacterium phage Jeeves,101
Mycobacterium phage JewelBug,91
Mycobacterium phage Job42,106
Mycobacterium phage Jobu08,85
Mycobacterium phage JoeyJr,107
Mycobacterium phage Jolie1,98
Mycobacterium phage Jolie2,62
Mycobacterium phage Jorgensen,102
Mycobacterium phage JoshKayV,97
Mycobacterium phage Jovo,84
Mycobacterium phage Juice456,102
Mycobacterium phage Jung,77
Mycobacterium phage Kampy,88
Mycobacterium phage Kanely,93
Mycobacterium phage KayaCho,95
Mycobacterium phage Kenuha5,96
Mycobacterium phage Kersh,107
Mycobacterium phage Keshu,101
Mycobacterium phage Kevin1,69
Mycobacterium phage KiSi,103
Mycobacterium phage Kikipoo,104
Mycobacterium phage KilKor,79
Mycobacterium phage Killigrew,87
Mycobacterium phage Kimberlium,105
Mycobacterium phage Kimona,87
Mycobacterium phage KingTut,92
Mycobacterium phage Kingsley,112
Mycobacterium phage Koella,95
Mycobacterium phage Koko,102
Mycobacterium phage Konstantine,95
Mycobacterium phage Krakatau,97
Mycobacterium phage Kratio,99
Mycobacterium phage KristaRAM,113
Mycobacterium phage Krueger,100
Mycobacterium phage Krypton555,130
Mycobacterium phage Ksquared,80
Mycobacterium phage Kumao,115
Mycobacterium phage KyMonks1A,95
Mycobacterium phage LadyBird,96
Mycobacterium phage Lamina13,96
Mycobacterium phage Larenn,92
Mycobacterium phage LastHope,102
Mycobacterium phage LastJedi,94
Mycobacterium phage LaterM,95
Mycobacterium phage Laurie,90
Mycobacterium phage Lemuria,65
Mycobacterium phage Leo,59
Mycobacterium phage LeoAvram,75
Mycobacterium phage Leston,94
Mycobacterium phage LilMcDreamy,99
Mycobacterium phage LilMoolah,106
Mycobacterium phage Lilac,140
Mycobacterium phage LinStu,226
Mycobacterium phage LittleCherry,87
Mycobacterium phage Lizziana,105
Mycobacterium phage Llama,111
Mycobacterium phage Llij,100
Mycobacterium phage Lolly9,130
Mycobacterium phage Lopton,87
Mycobacterium phage Loser,97
Mycobacterium phage Luchador,96
Mycobacterium phage Lukilu,221
Mycobacterium phage Lumos,128
Mycobacterium phage MA5,83
Mycobacterium phage MOOREtheMARYer,67
Mycobacterium phage MPlant7149,92
Mycobacterium phage Magnar,91
Mycobacterium phage Magnito,92
Mycobacterium phage Mahavrat,99
Mycobacterium phage Majeke,81
Mycobacterium phage Makemake,93
Mycobacterium phage Malec,92
Mycobacterium phage Malithi,79
Mycobacterium phage Manad,101
Mycobacterium phage Manatee,92
Mycobacterium phage Mangeria,234
Mycobacterium phage Mantra,102
Mycobacterium phage MarQuardt,90
Mycobacterium phage MarkPhew,102
Mycobacterium phage Maroc7,92
Mycobacterium phage Marshawn,95
Mycobacterium phage Marvin,107
Mycobacterium phage MaryBeth,90
Mycobacterium phage Mattes,105
Mycobacterium phage Megiddo,78
Mycobacterium phage Melissauren88,95
Mycobacterium phage Mendokysei,65
Mycobacterium phage Mercurio,64
Mycobacterium phage MiaZeal,250
Mycobacterium phage MichelleMyBell,70
Mycobacterium phage Michley,92
Mycobacterium phage MilleniumForce,104
Mycobacterium phage Milly,94
Mycobacterium phage Mindy,147
Mycobacterium phage Minerva,238
Mycobacterium phage MinionDave,103
Mycobacterium phage Minnie,100
Mycobacterium phage Miramae,89
Mycobacterium phage Misha28,93
Mycobacterium phage MoMoMixon,228
Mycobacterium phage MooMoo,97
Mycobacterium phage Moonbeam,107
Mycobacterium phage MosMoris,111
Mycobacterium phage Mova,106
Mycobacterium phage MrMagoo,155
Mycobacterium phage Mryolo,87
Mycobacterium phage Muddy,71
Mycobacterium phage Mufasa,94
Mycobacterium phage Mulciber,98
Mycobacterium phage Mule,94
Mycobacterium phage Mundrea,87
Mycobacterium phage Murphy,146
Mycobacterium phage Murucutumbu,95
Mycobacterium phage MyraDee,94
Mycobacterium phage Myrna,229
Mycobacterium phage NEHalo,88
Mycobacterium phage Naca,87
Mycobacterium phage Nala,147
Mycobacterium phage Nappy,232
Mycobacterium phage NelitzaMV,139
Mycobacterium phage Nerujay,97
Mycobacterium phage Newman,97
Mycobacterium phage Nhonho,88
Mycobacterium phage Nibb,102
Mycobacterium phage Nigel,94
Mycobacterium phage Nimbo,96
Mycobacterium phage Nitzel,98
Mycobacterium phage Nivrat,103
Mycobacterium phage Niza,89
Mycobacterium phage Noelle,88
Mycobacterium phage NoodleTree,225
Mycobacterium phage Nyxis,87
Mycobacterium phage OSmaximus,102
Mycobacterium phage Oaker,92
Mycobacterium phage Obama12,89
Mycobacterium phage Obutu,104
Mycobacterium phage Ochi17,110
Mycobacterium phage Ogopogo,110
Mycobacterium phage OhShagHennessy,118
Mycobacterium phage OkiRoe,96
Mycobacterium phage OldBen,101
Mycobacterium phage Oline,101
Mycobacterium phage OlympiaSaint,107
Mycobacterium phage Omnicron,95
Mycobacterium phage Oogway,87
Mycobacterium phage Orion,100
Mycobacterium phage Ovechkin,106
Mycobacterium phage OwlsT2W,103
Mycobacterium phage PBI1,81
Mycobacterium phage PG1,100
Mycobacterium phage PLot,89
Mycobacterium phage PP,80
Mycobacterium phage PacerPaul,93
Mycobacterium phage Paito,68
Mycobacterium phage Panchino,66
Mycobacterium phage Paola,92
Mycobacterium phage Papez,94
Mycobacterium phage Papyrus,100
Mycobacterium phage Pari,91
Mycobacterium phage Patience,110
Mycobacterium phage Patt,88
Mycobacterium phage PattyP,92
Mycobacterium phage PegLeg,138
Mycobacterium phage Pepe,86
Mycobacterium phage Petruchio,90
Mycobacterium phage Phabba,244
Mycobacterium phage Phaded,88
Mycobacterium phage Phaedrus,98
Mycobacterium phage Phantastic,91
Mycobacterium phage Pharaoh,80
Mycobacterium phage Phasih,100
Mycobacterium phage PhatBacter,148
Mycobacterium phage Phatniss,101
Mycobacterium phage Phaux,145
Mycobacterium phage Phayonce,77
Mycobacterium phage Phelemich,95
